Source Handle,Source Label,File Handle,File Type,Bytes,SHA-256,Scan Chars,Message Markers,Axes,Publication Lane,Review Gates
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0079,conversation_json,4026458,e61952666c8e5bf6145ed01093ec64b457b4b18c9a62bd2cdeb51a08ece3b63b,5956899,976,chatgpt_export;control_tower;github_sync;mermaid;metarotik;notion_workspace;patent_ip;prism_zenodo;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0080,conversation_json,222,cf8865f6200e00e31b22e3c3b6f0dc7c8a92dde22d153d04de51b494f3b72c5d,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0081,conversation_json,222,fca59a63d391c6e75097bf284922c06ddf9928ef114b3dc607b684a3d9c3140d,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0082,conversation_json,222,eb32e5dff9937462c007d20f6b55cd4b60483c5cd789ae1111d9959183a8a8d7,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0083,conversation_json,222,7c3302a8ab4be3be033b715f3f373ebe836e318704790b29e5a7ff066cd14eb9,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0084,conversation_json,21957,5b6208f574fdd2aae3cfb1f4b7011c9485349611eb32147bb10ad88ba002c82a,38951,16,chatgpt_export;control_tower;mermaid;notion_workspace;patent_ip;prism_zenodo,public_after_ip_review,ip_review;mermaid_graph_review;evidence_apparatus_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0085,conversation_json,222,e906d4323c957a58570d70089a6675e08567f773f85dcc99d253af3d202529bb,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0086,conversation_json,222,4dbe715c7e3964ccd29dbbf4d47cef167d6e23ffb5710f0e860f0ee092514cb6,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0087,conversation_json,222,de0accd6d0f16d48422d5f1901fd2d6ac323c1ef80eab1d50c500299e12f891d,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0088,conversation_json,222,0e7e19d474e8445fcce193a4b4fffa8a5b44b857c6f22d096b955a018974ac6c,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0089,conversation_json,97462,d3b7b0b5576d76c503eb579ae71a8b27dadc753c7a6db1910dccd348da3415f3,117003,2,chatgpt_export;control_tower;github_sync;mermaid;notion_workspace;patent_ip;prism_zenodo;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0090,conversation_json,21889,a035be87475187e1cb1be34b0fafa73ffa99190e38e1ad78fb2ff478b939f6df,38817,16,chatgpt_export;control_tower;mermaid;notion_workspace;patent_ip;prism_zenodo,public_after_ip_review,ip_review;mermaid_graph_review;evidence_apparatus_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0091,conversation_json,1870740,3dd120685565e42ab27bbc7f4930bdff31d26570273bd2b2f790647c4ad80a69,2382293,310,chatgpt_export;control_tower;github_sync;mermaid;metarotik;notion_workspace;patent_ip;prism_zenodo;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0092,conversation_json,222,ebc51ba5b0bbc286b8b1def3441d80ddffd8e7429c08745b1e01abc074aa3e15,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0093,conversation_json,535012,0bc3e545aec4320f66d981649c17dbfe3519ce47d032f2e02c112be3a249b9a5,787965,84,chatgpt_export;control_tower;github_sync;mermaid;metarotik;notion_workspace;patent_ip;prism_zenodo;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0094,conversation_json,200,79225ecfe6f10cb69fd9a8828f2e008c04905ceec10bcb2be4cdd2df89a4b8db,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0095,conversation_json,200,10fd0a2be27282138a3f6eba64ee3d0cfc795787d5b2919c8465b58029925027,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0096,conversation_json,200,00640adb1e5d74dd3d2d041a8fdf26939d80b22159e8c09b78ba42173dfea060,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0097,conversation_json,200,883fa4071ef6f934ce5b15d8e72f694b16b1b82c6784b04bde2cf8541498e8f7,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0098,conversation_json,200,c24e287cf5bd8806d44809dc878bd532ac2c193f30225b4eae26e4678bc5d746,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0099,conversation_json,200,90cb492e468be0473d82339f290ee04697912793a767c465d647c8e9cd5ead6a,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0100,conversation_json,200,aa1e58f13949cdf6cd312fddbac6868ec0ccaf5215324f2ee35be1035f9969f0,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0101,conversation_json,200,e98c617f1a607b75ed2c669c223b4b95aff5e9c8b2640fd01afb4bdbd4172200,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0102,conversation_json,200,a8b99f2e58efd4f8fd0eb596572f78e61d60ed6637afc1aad8ae8e668317d76b,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0103,conversation_json,200,076e6c7e1efe0bc72f90d9ceb38aecabfe49f9eefea7c81fce95f9e8fe67aa70,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0104,conversation_json,200,0fe6150947154072c9e62a2a918b1e97a9a3f499e5a59aa8b461906ca393685e,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0105,conversation_json,200,b70fd920630fcbf4ffa0f967399f55c634b69bc695531e4bfc7c6a8c215bf654,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0106,conversation_json,200,629c8e5f1ab7f9b4f2116536e94b59bee996fdec1ec36c4491f8480d9052bde1,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0107,conversation_json,200,94597b154a05a5974970a8cfd17b1c9de83be80853146d08db9c90ec3e7c90fa,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0108,conversation_json,200,8883527685d9b796604bc16b5b835f26f225ca1c409930fb050a2a4823ac18c1,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0109,conversation_json,200,74bab22b04ee2249561cd0c1fc82668b1fd5ff1a166ecb4b54019b4e7c7f06cd,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0110,conversation_json,200,4dbe91b034e919909fd60a60aa8450314df039535cef7bbac7f32124da4d1cfa,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0111,conversation_json,200,20d4b9a535ccc1e10696c960261a9e651961669a50469324ca91d1b641b12a25,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0112,conversation_json,200,c95ce4f304d32a514ff6b33ca323cf68e54af3c5e5e832cb9e354c13828fa683,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0113,conversation_json,222,24d07cdc69f56afb38ee7591c10442e7bc234a4c9e56bf17a9bab2dcf3005c23,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0114,conversation_json,222,e61b77e349326609866a84680e6938bf8f1fb0c6dc43db689bd213df04865d15,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0115,conversation_json,222,8b95cecd135df979031d3d44c91589b1b8e94cbd89e20ed48ab143e69c0c276f,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0116,conversation_json,222,5dacadeca5d7770a72d37fe84bd2c5659f07da86561b589fdd3703eccbea47bb,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0117,conversation_json,23190,d5ae18fbd6bc97bc30557f85b2d006b80cdd7dfbaa305e3395fbcf509a350275,40083,16,chatgpt_export;control_tower;mermaid;notion_workspace;prism_zenodo;trigger,trigger_correlation_candidate,trigger_source_review;mermaid_graph_review;evidence_apparatus_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0118,conversation_json,222,42af92e46fe7913966e95d670125d0f186cf0c676bdb0984d9d050315621c242,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0119,conversation_json,7302,d48f3923de9348a78a21fa22f60bcb64f47c1a70ec1d1ced071110a69d9418fd,7725,0,chatgpt_export;patent_ip;prism_zenodo,public_after_ip_review,ip_review;evidence_apparatus_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0120,conversation_json,40537,03a6e17327ac145b480b79860b83e63fd18fd9b6e9b9cf6457e627f0e92b4850,74299,32,chatgpt_export;control_tower;mermaid;notion_workspace;prism_zenodo,diagram_correlation_candidate,mermaid_graph_review;evidence_apparatus_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0121,conversation_json,49259,943d44466cd4cbb17daa3c435b0d2791458cd50746b6cce57df80f4fc8e13d44,85254,30,chatgpt_export;control_tower;github_sync;mermaid;metarotik;notion_workspace;patent_ip;prism_zenodo;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0122,conversation_json,222,b734ca7d1360e296218e836d7e7b7cea705a9d30b34dd2e348a3b6e16fce6211,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0123,conversation_json,4216,acc09b9242343c3973f8a2c7084995631594340b29c862d0339aa5c394307c0f,6348,2,chatgpt_export;mermaid;notion_workspace;prism_zenodo,diagram_correlation_candidate,mermaid_graph_review;evidence_apparatus_review;notion_correlation_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0124,conversation_json,222,e889dc83f0d38db1b73c5a456b929021e7f55602fd14f9322ab4986466a65671,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0125,conversation_json,222,368fd09036e4d5423b6a51d51eaf19c160a232f49abbfff07995e330ebf75758,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0126,conversation_json,611,ed433e39896b3ca982185c0b3b292d662f39698df0c46bfe1962ca9a570be5d7,418,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0127,conversation_json,23442,bac6a7f983599830876251f095d469a593c6527bf7d76081d5ef9f5e9be083b7,36528,76,chatgpt_export;github_sync;mermaid;notion_workspace;prism_zenodo;trigger,trigger_correlation_candidate,trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0128,conversation_json,222,39a10451a247d9bb3b272059617092e9f5ac3a609c0f2c8894907fe8378fa273,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0129,conversation_json,222,937e805a1092b5f62f59cd563c73c69df6d95cd48d94fe31247430d4d1684a87,133,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0130,conversation_json,7821,ae422c54400ce5c2e81a63d7d38fc2bf31030ba28b86546652ec964cc2ff0dc5,11116,2,chatgpt_export;github_sync;mermaid;notion_workspace;patent_ip;prism_zenodo,public_after_ip_review,ip_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0131,conversation_json,200,36bb30bf46ef37666f5d320fe46730095930f1dde3873ea7cf5dc14577e0d5f1,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0132,conversation_json,200,d3a8e105dbd7dab47e235fb761bde09d49c2b53336b98004fa70040ba752d4e0,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0133,conversation_json,200,32b556929b865568a1a6543431ba91c9504434f876ba7207e6e1469bf83a49f9,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0134,conversation_json,200,3cc0c6a642c0725d69bc3d7b3f56d0993916a49deac43d13ed67ba7c5d088ce6,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0135,conversation_json,200,ecbff0c93cc7f9a8c2512af6d52eb76346337350a4e255c69c5ddef0035500c3,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0136,conversation_json,200,4b96c4658810c724c531dffc9b1245d539f4163237b7e1bb49a347207103c93f,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0137,conversation_json,200,e0087b0edc67cb0d90a48813e5db5d0e6fce2b26912b87d13a4fbac22978fa40,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0138,conversation_json,200,4f8df8b5ab0f7908196a1ebaffb391fd0b05fa39ceeccc68e0566b50d82b8fc6,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0139,conversation_json,200,5298bf215fb6962c756979817d6d85327105dd0f7c757e248cd1d901c8754b40,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0140,conversation_json,200,deebc22a998c27ed636ede6f3f0cfda7b94876f55f04d1af8e0952f0d0c5ee48,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0141,conversation_json,200,cab74132d534fd526e4bddf85667b5ce4f609149ff1c9e0ef988c160c3d9ce99,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0142,conversation_json,200,5f21376e30040be2a50791532edc2208eba1a50aa3b6ac13c2de9cc050c564d1,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0143,conversation_json,200,74fbd1013966219306e0d96eda970e61e9d248da72a5155f785a76e0b37a2b05,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0144,conversation_json,200,9abadb3fd12233b9b1ca05eebc081be416060de67f45b4b97472c0d8eb0c9c7b,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0145,conversation_json,200,f1c24424a915940cbaceead26e71a90fce475ce97704280961dd546f548e1322,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0146,conversation_json,200,227fbe85672448fa91ab45626642fc6e2250909a47856310185d501bcdeae483,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0147,conversation_json,200,145e51e8b3d1bfe5553e3cb0cb072aa6aba302e4402fb215a23134fa7dcec296,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0148,conversation_json,200,b37df8052806fb9eba3b32238659027e1cc19a1b51cf4a36d6808423dce3d8cb,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0149,conversation_json,200,71c75d18120e5050507242e8638b794ba07c5c82c97e887ecf59b5db9173e9be,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0150,conversation_json,200,0e25a6df563ca69560526998c2eb88ced8388415c27288b46413bb3c975af6a0,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0151,conversation_json,200,f51c1e2978be9be44137d1f6a82dc03cd0e0fb9a7115bc3705bbeea4689da7e6,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0152,conversation_json,200,b871eb6628aee9ee8f19e6d3ca207cf89041cd5852f4f1c8c29c1767c675993d,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0153,conversation_json,200,75c58e0ed49152e12eebd2f5869a75e96219465a6f4b425ea35257ccf2a33441,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0154,conversation_json,200,43ea70458dbeb26d584b36acfd80c8ba79bb0c50fa37e0922fae51ba07b1c3f2,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0155,conversation_json,200,09301e91bddfc9e5e13d7f3f85a9aa5c7ee5d057b9b225fdd2b2506a1552e677,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0156,conversation_json,200,8bd8931449f8d6ee8a003ead4d29c6eef9cf40260a2448ba1d8a5b0849011199,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0157,conversation_json,200,b7a1ce221b4bdf51ce2d9621e5d1e174f7e7444defce06ea6e18cd3630246a90,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0158,conversation_json,200,c3bfecf24016d7b79df075bea2a31dd0a7d10a553f990de315167be63b9db29a,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0159,conversation_json,200,0f7e51b0cad01f252a0d5231f8631026d2d34c37a6f72e33c74522d4cf52ca36,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0160,conversation_json,200,e2a5c9b7318eadeec2ae98d820c622cecc139c41c342c9c9834ec4aea2176bd3,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0161,conversation_json,200,8361863ff82fad1b63b5f55296cb3db17d89f976e53d65a9efbda9c95587805e,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0162,conversation_json,200,18902d4551c22d0607419ffba7b6a854a7a154d82594bf78b4d73a989d66924e,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0163,conversation_json,200,4c390a65f1b9c0c8ffd2d01c24aa588e641c59013a618805ef255ad846a21bf0,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0164,conversation_json,200,b94b8840ab1dec27ed3869ea807cc08e2374a75699ba0eea27b901b031521659,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0165,conversation_json,200,b965833166105e182a8fada7c0583094fc8fd9f300789692d99e806d3eee9dbc,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0166,conversation_json,200,49252999ee0e97930dde4f856fa5b80ad42176732b4def9836119f50aa0995d6,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0167,conversation_json,200,bd38bcac144cb7b321057200da431b5573fbcd2be74468ab553cff1066d87910,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-001,openai_project_conversations_2026_05_05,xport-src-001-file-0168,conversation_json,200,21d0bfd439c1e6e74e7f1907ade9944a470830979f5c378daa3d17b3a00279ca,101,0,chatgpt_export,chat_export_index_candidate,chat_export_index_review
xport-src-002,local_gpt_dialogue_txt,xport-src-002-file-0001,text,664440,2492eb772289495f12650b78500500d10b0ea6f8630c586e20932a504d7e2b88,657252,0,chatgpt_export;control_tower;github_sync;mermaid;metarotik;notion_workspace;patent_ip;prism_zenodo;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-003,local_gpt_dialogue_md,xport-src-003-file-0001,text,664440,2492eb772289495f12650b78500500d10b0ea6f8630c586e20932a504d7e2b88,657252,0,chatgpt_export;control_tower;github_sync;mermaid;metarotik;notion_workspace;patent_ip;prism_zenodo;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;mermaid_graph_review;evidence_apparatus_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-004,local_gpt_memory_txt,xport-src-004-file-0001,text,78712,2468892caf040504d5d03922c704f34b58c3edec1bfc5fcff97b1a65df05f947,76438,0,chatgpt_export;control_tower;github_sync;metarotik;notion_workspace;patent_ip;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-005,local_gpt_memory_md,xport-src-005-file-0001,text,78712,2468892caf040504d5d03922c704f34b58c3edec1bfc5fcff97b1a65df05f947,76438,0,chatgpt_export;control_tower;github_sync;metarotik;notion_workspace;patent_ip;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;sync_trace_review;notion_correlation_review;control_tower_review
xport-src-006,local_chatgpt_page_part_1,xport-src-006-file-0001,text,43915,55c538933367e47abd2a76bf4f9220b8a89fafabde8710db44ea8d5496957cee,43017,0,chatgpt_export;control_tower;github_sync;metarotik;patent_ip;tokenomics;trigger,public_after_ip_review,ip_review;biz_tokenomics_review;phenomenology_metarotik_review;trigger_source_review;sync_trace_review;control_tower_review
xport-src-007,repo_codex_gpt_lockpoint,xport-src-007-file-0001,text,1145,52ecd69e09506c1f8edbc448d7447295a7e011eb2ba522be8df23fda4d72b71b,1128,0,chatgpt_export;github_sync;patent_ip;prism_zenodo,public_after_ip_review,ip_review;evidence_apparatus_review;sync_trace_review
